Date,Open,High,Low,Close,Volume,Adj Close,SMA_Close_20-day,SMA_Close_10-day,MACD_Close,SMA_MACD_Close_7-day,Delta_SMA_MACD_Close_7-day,SwingFlag_7-day,SignSequence_7-days
1990-06-05,367.399994,368.77999900000003,365.48999,366.640015,199720000.0,366.640015,356.07400065,361.06499960000014,-4.990998950000119,-6.398784400000149,1.4077854500000297,0,"1,1,1,1,1,1,1"
1990-06-06,366.640015,366.640015,364.420013,364.959991,164030000.0,364.959991,357.2214997,361.71799940000017,-4.496499700000186,-5.840141600000152,1.343641899999966,0,"1,1,1,1,1,1,1"
1990-06-07,365.920013,365.920013,361.600006,363.149994,160360000.0,363.149994,358.23600015,362.10399790000014,-3.867997750000143,-5.320641507143007,1.452643757142864,0,"1,1,1,1,1,1,1"
1990-06-08,363.149994,363.48999,357.679993,358.709991,142600000.0,358.709991,358.98049935,362.13399660000016,-3.1534972500001572,-4.809427150000155,1.6559298999999976,0,"1,1,1,1,1,1,1"
1990-06-11,358.709991,361.630005,357.700012,361.630005,119550000.0,361.630005,359.4619996,362.83899840000015,-3.3769988000001376,-4.417927142857293,1.0409283428571552,0,"1,1,1,1,1,1,1"
1990-06-12,361.630005,367.269989,361.149994,366.25,157100000.0,366.25,360.0369996,363.3989990000002,-3.3619994000001725,-4.097212871428724,0.7352134714285512,0,"1,1,1,1,1,1,1"
1990-06-13,366.25,367.089996,364.51001,364.899994,158910000.0,364.899994,360.56799935,363.80299990000015,-3.2350005500001657,-3.783284628571583,0.5482840785714171,0,"1,1,1,1,1,1,1"
1990-06-14,364.899994,364.899994,361.640015,362.899994,135770000.0,362.899994,361.01299905,363.96999820000013,-2.956999150000115,-3.4927132285715823,0.5357140785714671,0,"1,1,1,1,1,1,1"
1990-06-15,362.890015,363.140015,360.709991,362.910004,205130000.0,362.910004,361.43499920000005,363.94499820000016,-2.509999000000107,-3.208927414285857,0.6989284142857497,0,"1,1,1,1,1,1,1"
1990-06-18,362.910004,362.910004,356.880005,356.880005,133470000.0,356.880005,361.5469987,362.89299930000016,-1.3460006000001385,-2.8486421071429993,1.5026415071428607,0,"1,1,1,1,1,1,1"
1990-06-19,356.880005,358.899994,356.179993,358.47000099999997,134930000.0,358.47000099999997,361.57049875,362.0759979000002,-0.505499150000162,-2.4703566642858568,1.9648575142856948,0,"1,1,1,1,1,1,1"
1990-06-20,358.47000099999997,359.910004,357.0,359.100006,137420000.0,359.100006,361.6039994,361.48999940000016,0.11399999999986221,-1.9716425500001427,2.0856425500000046,0,"1,1,1,1,1,1,1"
1990-06-21,359.100006,360.880005,357.630005,360.47000099999997,138570000.0,360.47000099999997,361.662999,361.2220001000002,0.44099889999984043,-1.4283570785715693,1.8693559785714098,0,"1,1,1,1,1,1,1"
1990-06-22,360.519989,363.200012,355.309998,355.429993,172570000.0,355.429993,361.51399845,360.8940003000002,0.6199981499997875,-0.8776429785715761,1.4976411285713636,0,"1,1,1,1,1,1,1"
1990-06-25,355.420013,356.410004,351.910004,352.309998,133100000.0,352.309998,361.40049899999997,359.96199960000024,1.4384993999997278,-0.24971461428588423,1.688214014285612,0,"1,1,1,1,1,1,1"
1990-06-26,352.320007,356.089996,351.850006,352.059998,141420000.0,352.059998,360.97099919999994,358.5429994000002,2.427999799999725,0.45571378571409177,1.972286014285633,0,"1,1,1,1,1,1,1"
1990-06-27,352.059998,355.890015,351.230011,355.140015,146620000.0,355.140015,360.68500069999993,357.56700150000023,3.1179991999997014,1.093428042856926,2.024571157142775,0,"1,1,1,1,1,1,1"
1990-06-28,355.160004,357.630005,355.160004,357.630005,136120000.0,357.630005,360.5050003999999,357.04000260000026,3.464997799999651,1.6606418928568993,1.8043559071427515,0,"1,1,1,1,1,1,1"
1990-06-29,357.640015,359.089996,357.299988,358.019989,145510000.0,358.019989,360.24799964999994,356.55100110000024,3.696998549999705,2.1724988285711624,1.5244997214285427,0,"1,1,1,1,1,1,1"
1990-07-02,358.019989,359.579987,357.540009,359.540009,130200000.0,359.540009,359.85500039999994,356.81700150000023,3.0379988999997067,2.5434988285711433,0.49450007142856345,0,"1,1,1,1,1,1,1"
1990-07-03,359.540009,360.730011,359.440002,360.160004,130050000.0,360.160004,359.53099984999994,356.9860018000002,2.5449980499997196,2.8184988142854195,-0.2735007642856999,-1,"1,1,1,1,1,1,-1"
1990-07-05,360.160004,360.160004,354.859985,355.679993,128320000.0,355.679993,359.06699994999997,356.64400050000023,2.422999449999736,2.959141678571135,-0.536142228571399,0,"1,1,1,1,1,-1,-1"
1990-07-06,355.690002,359.019989,354.640015,358.420013,111730000.0,358.420013,358.83050089999995,356.4390017000002,2.391499199999771,2.9539273071425702,-0.5624281071427992,0,"1,1,1,1,-1,-1,-1"
1990-07-09,358.420013,360.049988,358.109985,359.519989,119390000.0,359.519989,358.87100079999993,356.8480013000002,2.0229994999997416,2.797498778571147,-0.7744992785714055,0,"1,1,1,-1,-1,-1,-1"
1990-07-10,359.519989,359.73999,356.410004,356.48999,147630000.0,356.48999,358.61400004999996,357.26600050000013,1.3479995499998267,2.495070457142601,-1.147070907142774,0,"1,1,-1,-1,-1,-1,-1"
1990-07-11,356.48999,361.230011,356.48999,361.230011,162220000.0,361.230011,358.36300059999996,358.18300180000017,0.17999879999979385,1.992641921428328,-1.8126431214285341,0,"1,-1,-1,-1,-1,-1,-1"
1990-07-12,361.230011,365.459991,360.570007,365.440002,213180000.0,365.440002,358.3900009999999,359.21300050000013,-0.8229995000002077,1.4410707214283403,-2.2640702214285477,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-13,365.450012,369.679993,365.450012,367.309998,215600000.0,367.309998,358.61050119999993,360.18099980000017,-1.570498600000235,0.8531426285712038,-2.423641228571439,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-16,367.309998,369.77999900000003,367.309998,368.950012,149430000.0,368.950012,358.9125015999999,361.2740021000002,-2.361500500000261,0.16964263571406132,-2.5311431357143226,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-17,368.950012,369.399994,364.98999,367.519989,176790000.0,367.519989,359.4445007999999,362.0720001000002,-2.627499300000295,-0.5473571500002338,-2.080142150000061,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-18,367.519989,367.519989,362.950012,364.22000099999997,168760000.0,364.22000099999997,359.7320007999999,362.47799980000025,-2.7459990000003245,-1.2286426500002432,-1.5173563500000813,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-19,364.22000099999997,365.320007,361.290009,365.320007,161990000.0,365.320007,360.04300084999994,363.44200120000016,-3.3990003500002217,-1.906785492857393,-1.4922148571428286,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-20,365.320007,366.640015,361.579987,361.609985,177810000.0,361.609985,360.10000004999995,363.7609984000002,-3.660998350000227,-2.4554993714288247,-1.2054989785714025,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-23,361.609985,361.609985,350.089996,355.309998,209030000.0,355.309998,360.09400029999995,363.3399993000002,-3.2459990000002676,-2.8016421571431187,-0.44435684285714894,0,"-1,-1,-1,-1,-1,-1,-1"
1990-07-24,355.309998,356.089996,351.459991,355.790009,181920000.0,355.790009,360.26800085,363.2700012000002,-3.0020003500001735,-3.00614240714311,0.004142057142936473,1,"-1,-1,-1,-1,-1,-1,1"
1990-07-25,355.790009,357.519989,354.799988,357.089996,163530000.0,357.089996,360.51950075,362.8559997000002,-2.336498950000191,-3.0025707571431,0.666071807142909,0,"-1,-1,-1,-1,-1,1,1"
1990-07-26,357.089996,357.47000099999997,353.950012,355.910004,155040000.0,355.910004,360.55800020000004,361.9029999000002,-1.3449997000001872,-2.819356528571656,1.474356828571469,0,"-1,-1,-1,-1,1,1,1"
1990-07-27,355.899994,355.940002,352.140015,353.440002,149070000.0,353.440002,360.34850005000004,360.5160003000002,-0.16750025000015967,-2.4509995642859184,2.2834993142857587,0,"-1,-1,-1,1,1,1,1"
1990-07-30,353.440002,355.549988,351.149994,355.549988,146470000.0,355.549988,360.225,359.17599790000014,1.049002099999882,-1.8155706428573322,2.864572742857214,0,"-1,-1,1,1,1,1,1"
1990-07-31,355.549988,357.540009,353.910004,356.149994,175380000.0,356.149994,360.05549925,358.03899840000014,2.016500849999886,-1.0044993285716015,3.0210001785714877,0,"-1,1,1,1,1,1,1"
1990-08-01,356.149994,357.350006,353.820007,355.519989,178260000.0,355.519989,359.8234985,357.1689972000001,2.654501299999936,-0.16157071428585823,2.816072014285794,0,"1,1,1,1,1,1,1"
1990-08-02,355.519989,355.519989,349.730011,351.480011,253090000.0,351.480011,359.6134994,355.7849976000001,3.8285017999999127,0.8142153071427255,3.0142864928571873,0,"1,1,1,1,1,1,1"
1990-08-03,351.480011,351.480011,338.200012,344.859985,295880000.0,344.859985,358.935498,354.10999760000016,4.825500399999839,1.837358071428444,2.9881423285713953,0,"1,1,1,1,1,1,1"
1990-08-06,344.859985,344.859985,333.269989,334.429993,240400000.0,334.429993,357.6809982,352.02199710000014,5.659001099999841,2.837929614285591,2.82107148571425,0,"1,1,1,1,1,1,1"
1990-08-07,334.429993,338.630005,332.22000099999997,334.829987,231580000.0,334.829987,356.59799805,349.92599490000015,6.672003149999853,3.8150015285713073,2.8570016214285454,0,"1,1,1,1,1,1,1"
1990-08-08,334.829987,339.209991,334.829987,338.350006,190400000.0,338.350006,355.45399779999997,348.0519959000002,7.402001899999789,4.722572928571294,2.6794289714284947,0,"1,1,1,1,1,1,1"
1990-08-09,338.350006,340.559998,337.559998,339.940002,155810000.0,339.940002,354.1789978,346.45499570000015,7.7240020999998364,5.537930249999858,2.186071849999978,0,"1,1,1,1,1,1,1"
1990-08-10,339.899994,339.899994,334.22000099999997,335.519989,145340000.0,335.519989,352.58949735,344.6629944000002,7.926502949999815,6.291073342856984,1.6354296071428314,0,"1,1,1,1,1,1,1"
1990-08-13,335.390015,338.880005,332.019989,338.839996,122820000.0,338.839996,351.08399655,342.9919952000002,8.092001349999805,6.900144707142682,1.1918566428571227,0,"1,1,1,1,1,1,1"
1990-08-14,338.839996,340.959991,337.190002,339.390015,130320000.0,339.390015,349.67749784999995,341.3159973000002,8.361500549999732,7.405287585714096,0.9562129642856361,0,"1,1,1,1,1,1,1"
1990-08-15,339.390015,341.920013,339.380005,340.059998,136710000.0,340.059998,348.4694977,339.76999820000026,8.699499499999718,7.8396444999997925,0.859854999999925,0,"1,1,1,1,1,1,1"
1990-08-16,340.059998,340.059998,332.390015,332.390015,138850000.0,332.390015,346.82299809999995,337.86099860000024,8.961999499999706,8.166786835714058,0.7952126642856481,0,"1,1,1,1,1,1,1"
1990-08-17,332.359985,332.359985,324.630005,327.829987,212560000.0,327.829987,345.13399819999995,336.1579988000002,8.97599939999975,8.391643621428338,0.5843557785714122,0,"1,1,1,1,1,1,1"
1990-08-20,327.829987,329.899994,327.070007,328.51001,129630000.0,328.51001,343.79399879999994,335.5660005000002,8.22799829999974,8.463643078571181,-0.23564477857144084,-1,"1,1,1,1,1,1,-1"
1990-08-21,328.51001,328.51001,318.77999900000003,321.859985,194630000.0,321.859985,342.09749759999994,334.2690003000002,7.8284972999997535,8.449642271428315,-0.6211449714285617,0,"1,1,1,1,1,-1,-1"
1990-08-22,321.859985,324.149994,316.549988,316.549988,175550000.0,316.549988,340.0704972,332.08899850000023,7.981498699999747,8.433856178571164,-0.4523574785714164,0,"1,1,1,1,-1,-1,-1"
1990-08-23,316.549988,316.549988,306.559998,307.059998,250440000.0,307.059998,337.6279968999999,328.80099810000024,8.826998799999672,8.500355928571155,0.32664287142851656,0,"1,1,1,-1,-1,-1,1"
1990-08-24,307.059998,311.649994,306.179993,311.51001,199040000.0,311.51001,335.5314972999999,326.40000020000025,9.131497099999649,8.562069871428289,0.5694272285713602,0,"1,1,-1,-1,-1,1,1"
