Date,Open,High,Low,Close,Volume,Adj Close,SMA_Close_20-day,SMA_Close_10-day,MACD_Close,SMA_MACD_Close_3-day,Delta_SMA_MACD_Close_3-day,SwingFlag_3-day,SignSequence_3-days
1990-02-16,334.890015,335.640015,332.420013,332.72000099999997,166840000.0,332.72000099999997,330.18300024999996,332.25599980000004,-2.072999550000077,-1.4803339333333838,-0.592665616666693,0,"-1,-1,-1"
1990-02-20,332.72000099999997,332.72000099999997,326.26001,327.98999,147300000.0,327.98999,330.0634994999999,331.86999820000005,-1.8064987000001338,-1.816999783333415,0.010501083333281258,1,"-1,-1,1"
1990-02-21,327.910004,328.170013,324.47000099999997,327.670013,159240000.0,327.670013,329.86650089999995,331.6709991000001,-1.8044982000001255,-1.8946654833334453,0.0901672833333198,0,"-1,1,1"
1990-02-22,327.670013,330.980011,325.700012,325.700012,184320000.0,325.700012,329.63850099999996,330.8660003000001,-1.2274993000001473,-1.6128320666668021,0.38533276666665484,0,"1,1,1"
1990-02-23,325.700012,326.149994,322.100006,324.149994,148490000.0,324.149994,329.54200134999996,329.98500060000003,-0.4429992500000708,-1.1583322500001145,0.7153330000000437,0,"1,1,1"
1990-02-26,324.160004,328.670013,323.980011,328.670013,148900000.0,328.670013,329.68550259999995,329.49000240000004,0.19550019999991264,-0.49166611666676846,0.687166316666681,0,"1,1,1"
1990-02-27,328.679993,331.940002,328.47000099999997,330.26001,152590000.0,330.26001,329.93850249999997,329.5080047,0.4304977999999551,0.06099958333326564,0.3694982166666894,0,"1,1,1"
1990-02-28,330.26001,333.480011,330.160004,331.890015,184400000.0,331.890015,330.3840027,329.5950073,0.7889953999999761,0.4716644666666146,0.31733093333336154,0,"1,1,1"
1990-03-01,331.890015,334.399994,331.079987,332.73999,157930000.0,332.73999,330.56700285,329.66800530000006,0.8989975499999332,0.7061635833332881,0.1928339666666451,0,"1,1,1"
1990-03-02,332.73999,335.540009,332.72000099999997,335.540009,164330000.0,335.540009,330.90450285,329.73300470000004,1.171498149999934,0.9531636999999478,0.2183344499999862,0,"1,1,1"
1990-03-05,335.540009,336.380005,333.48999,333.73999,140110000.0,333.73999,331.0455017,329.83500360000005,1.2104980999999384,1.0936645999999353,0.11683350000000314,0,"1,1,1"
1990-03-06,333.73999,337.929993,333.570007,337.929993,143640000.0,337.929993,331.34950104999996,330.82900390000003,0.520497149999926,0.9674977999999328,-0.44700065000000677,-1,"1,1,-1"
1990-03-07,337.929993,338.839996,336.329987,336.950012,163580000.0,336.950012,331.71400144999996,331.75700380000006,-0.043002350000108436,0.5626642999999186,-0.6056666500000271,0,"1,-1,-1"
1990-03-08,336.950012,340.660004,336.950012,340.269989,170900000.0,340.269989,332.0400009,333.2140015000001,-1.174000600000113,-0.2321686000000985,-0.9418320000000145,0,"-1,-1,-1"
1990-03-09,340.119995,340.269989,336.839996,337.929993,150410000.0,337.929993,332.288501,334.59200140000013,-2.3035004000001322,-1.1735011166667846,-1.1299992833333476,0,"-1,-1,-1"
1990-03-12,337.929993,339.079987,336.140015,338.670013,114790000.0,338.670013,332.54100189999997,335.59200140000013,-3.0509995000001595,-2.1761668333334683,-0.8748326666666912,0,"-1,-1,-1"
1990-03-13,338.670013,338.670013,335.359985,336.0,145440000.0,336.0,332.83700254999997,336.16600040000014,-3.328997850000178,-2.8944992500001567,-0.4344986000000213,0,"-1,-1,-1"
1990-03-14,336.0,337.630005,334.929993,336.869995,145060000.0,336.869995,333.12950285,336.66399840000014,-3.5344955500001447,-3.3048309666668274,-0.2296645833333173,0,"-1,-1,-1"
1990-03-15,336.869995,338.910004,336.869995,338.070007,144410000.0,338.070007,333.4325027,337.1970001000001,-3.7644974000000957,-3.5426636000001395,-0.22183379999995623,0,"-1,-1,-1"
1990-03-16,338.070007,341.910004,338.070007,341.910004,222520000.0,341.910004,333.78350215,337.8339996000001,-4.05049745000008,-3.7831634666667733,-0.2673339833333066,0,"-1,-1,-1"
1990-03-19,341.910004,343.76001,339.119995,343.52999900000003,142300000.0,343.52999900000003,334.32400205000005,338.8130005000001,-4.488998450000054,-4.101331100000077,-0.387667349999977,0,"-1,-1,-1"
1990-03-20,343.52999900000003,344.48999,340.869995,341.570007,177320000.0,341.570007,335.00300290000007,339.17700190000005,-4.173998999999981,-4.237831633333371,0.06383263333339073,1,"-1,-1,1"
1990-03-21,341.570007,342.339996,339.559998,339.73999,130990000.0,339.73999,335.60650175000006,339.4559997,-3.849497949999943,-4.170831799999992,0.3213338500000491,0,"-1,1,1"
1990-03-22,339.73999,339.769989,333.619995,335.690002,175930000.0,335.690002,336.1060012500001,338.99800100000004,-2.891999749999968,-3.638498899999964,0.746499149999996,0,"1,1,1"
1990-03-23,335.690002,337.579987,335.690002,337.22000099999997,132070000.0,337.22000099999997,336.7595016,338.9270018,-2.1675002000000063,-2.969665966666639,0.8021657666666329,0,"1,1,1"
1990-03-26,337.22000099999997,339.73999,337.22000099999997,337.630005,116110000.0,337.630005,337.2075012,338.82300100000003,-1.6154998000000091,-2.224999916666661,0.609500116666652,0,"1,1,1"
1990-03-27,337.630005,341.5,337.02999900000003,341.5,131610000.0,341.5,337.76950070000004,339.37300100000004,-1.6035003000000074,-1.7955001000000077,0.19199980000000028,0,"1,1,1"
1990-03-28,341.5,342.579987,340.600006,342.0,142300000.0,342.0,338.27499995000005,339.8860015,-1.611001549999969,-1.6100005499999952,-0.0010009999999738284,-1,"1,1,-1"
1990-03-29,342.0,342.070007,339.769989,340.790009,132190000.0,340.790009,338.67750090000004,340.1580017,-1.4805007999999589,-1.5650008833333118,0.0845000833333529,0,"1,-1,1"
1990-03-30,340.790009,341.410004,338.209991,339.940002,139340000.0,339.940002,338.89750055,339.9610015,-1.063500949999991,-1.385001099999973,0.3215001499999819,0,"-1,1,1"
1990-04-02,339.940002,339.940002,336.329987,338.700012,124360000.0,338.700012,339.14550165,339.47800280000007,-0.33250115000004143,-0.9588342999999971,0.6263331499999557,0,"1,1,1"
1990-04-03,338.700012,343.76001,338.700012,343.640015,154310000.0,343.640015,339.43100275000006,339.6850036000001,-0.25400085000001127,-0.5500009833333479,0.29600013333333663,0,"1,1,1"
1990-04-04,343.640015,344.119995,340.399994,341.089996,159530000.0,341.089996,339.63800195000005,339.8200042000001,-0.1820022500000391,-0.25616808333336394,0.07416583333332483,0,"1,1,1"
1990-04-05,341.089996,342.850006,340.630005,340.730011,144170000.0,340.730011,339.66100305,340.32400510000014,-0.6630020500001592,-0.3663350500000699,-0.29666700000008933,-1,"1,1,-1"
1990-04-06,340.730011,341.730011,338.940002,340.079987,137490000.0,340.079987,339.76850275000004,340.6100037000001,-0.8415009500000679,-0.5621684166667554,-0.2793325333333124,0,"1,-1,-1"
1990-04-09,340.079987,341.829987,339.880005,341.369995,114970000.0,341.369995,339.90350185,340.98400270000013,-1.080500850000135,-0.8616679500001206,-0.21883290000001432,0,"-1,-1,-1"
1990-04-10,341.369995,342.410004,340.619995,342.070007,136020000.0,342.070007,340.20700220000003,341.0410034000001,-0.8340012000000456,-0.9186676666667495,0.08466646666670385,1,"-1,-1,1"
1990-04-11,342.070007,343.0,341.26001,341.920013,141080000.0,341.920013,340.4595031,341.0330047000001,-0.5735016000000996,-0.8293345500000934,0.25583294999999373,0,"-1,1,1"
1990-04-12,341.920013,344.790009,341.910004,344.339996,142470000.0,344.339996,340.77300255,341.3880034000001,-0.615000850000115,-0.67416788333342,0.059167033333305086,0,"1,1,1"
1990-04-16,344.339996,347.299988,344.100006,344.73999,142810000.0,344.73999,340.91450184999997,341.86800220000015,-0.9535003500001835,-0.714000933333466,-0.23949941666671748,-1,"1,1,-1"
1990-04-17,344.73999,345.190002,342.059998,344.679993,127990000.0,344.679993,340.97200154999996,342.4660003000002,-1.4939987500002303,-1.0208333166668428,-0.47316543333338745,0,"1,-1,-1"
1990-04-18,344.679993,345.329987,340.109985,340.72000099999997,147130000.0,340.72000099999997,340.92950124999993,342.1739989000002,-1.2444976500002554,-1.2306655833335565,-0.013832066666698895,0,"-1,-1,-1"
1990-04-19,340.72000099999997,340.72000099999997,337.589996,338.089996,152930000.0,338.089996,340.8470015499999,341.8739989000002,-1.026997350000272,-1.2551645833335858,0.2281672333333138,1,"-1,-1,1"
1990-04-20,338.089996,338.519989,333.410004,335.119995,174260000.0,335.119995,340.8185011999999,341.3129973000002,-0.49449610000027633,-0.9219970333336013,0.42750093333332495,0,"-1,1,1"
1990-04-23,335.119995,335.119995,330.089996,331.049988,136150000.0,331.049988,340.5100005499999,340.4099974000002,0.10000314999973625,-0.4738301000002707,0.573833250000007,0,"1,1,1"
1990-04-24,331.049988,332.97000099999997,329.709991,330.359985,137360000.0,330.359985,340.14649954999993,339.3089964000002,0.8375031499997476,0.1476700666664025,0.6898330833333451,0,"1,1,1"
1990-04-25,330.359985,332.73999,330.359985,332.02999900000003,133480000.0,332.02999900000003,339.67299949999995,338.30499560000015,1.3680038999997919,0.7685033999997586,0.5995005000000333,0,"1,1,1"
1990-04-26,332.02999900000003,333.76001,330.670013,332.920013,141330000.0,332.920013,339.21900014999994,337.4049956000002,1.8140045499997655,1.3398371999997682,0.4741673499999972,0,"1,1,1"
1990-04-27,332.920013,333.570007,328.709991,329.109985,130630000.0,329.109985,338.6349989499999,335.88199450000013,2.7530044499997643,1.9783376333331073,0.774666816666657,0,"1,1,1"
1990-04-30,329.109985,331.309998,327.76001,330.799988,122750000.0,330.799988,338.17799824999986,334.4879943000002,3.6900039499996637,2.752337649999731,0.9376662999999326,0,"1,1,1"
1990-05-01,330.799988,332.829987,330.799988,332.25,149020000.0,332.25,337.85549764999985,333.24499500000013,4.610502649999717,3.6845036833330482,0.9259989666666684,0,"1,1,1"
1990-05-02,332.25,334.480011,332.149994,334.480011,141610000.0,334.480011,337.39749744999983,332.62099600000016,4.776501449999671,4.359002683333017,0.41749876666665386,0,"1,1,1"
1990-05-03,334.480011,337.019989,334.47000099999997,335.570007,145560000.0,335.570007,337.12149799999986,332.3689971000001,4.752500899999745,4.713168333333044,0.03933256666670104,0,"1,1,1"
1990-05-04,335.579987,338.459991,335.170013,338.390015,140550000.0,338.390015,337.0044981999999,332.6959991000001,4.3084990999997785,4.612500483333065,-0.3040013833332864,-1,"1,1,-1"
1990-05-07,338.390015,341.070007,338.109985,340.52999900000003,132760000.0,340.52999900000003,337.0269987999999,333.6440002000001,3.3829985999997803,4.147999533333102,-0.7650009333333214,0,"1,-1,-1"
1990-05-08,340.52999900000003,342.02999900000003,340.170013,342.01001,144230000.0,342.01001,337.0589995499999,334.8090027000001,2.249996849999775,3.3138315166664447,-1.0638346666666698,0,"-1,-1,-1"
1990-05-09,342.01001,343.079987,340.899994,342.859985,152220000.0,342.859985,337.0984984499999,335.8920013000001,1.206497149999791,2.279830866666449,-1.0733337166666579,0,"-1,-1,-1"
1990-05-10,342.869995,344.980011,342.769989,343.820007,158460000.0,343.820007,337.1934981499999,336.9820007000001,0.21149744999979703,1.2226638166664543,-1.0111663666666573,0,"-1,-1,-1"
1990-05-11,343.820007,352.309998,343.820007,352.0,234040000.0,352.0,337.57649834999995,339.2710022000001,-1.6945038500001601,-0.09216975000019072,-1.6023340999999693,0,"-1,-1,-1"
1990-05-14,352.0,358.410004,351.950012,354.75,225410000.0,354.75,338.07699884999994,341.66600340000014,-3.5890045500001975,-1.6906703166668535,-1.898334233333344,0,"-1,-1,-1"
1990-05-15,354.75,355.089996,352.839996,354.27999900000003,165730000.0,354.27999900000003,338.55699914999997,343.86900330000014,-5.312004150000178,-3.531837516666845,-1.7801666333333324,0,"-1,-1,-1"
1990-05-16,354.269989,354.679993,351.950012,354.0,159810000.0,354.0,339.2209991,345.8210022000001,-6.600003100000151,-5.1670039333335085,-1.4329991666666428,0,"-1,-1,-1"
1990-05-17,354.0,356.920013,354.0,354.47000099999997,164770000.0,354.47000099999997,340.03999934999996,347.71100160000015,-7.6710022500001855,-6.527669833333505,-1.1433324166666807,0,"-1,-1,-1"
1990-05-18,354.47000099999997,354.640015,352.519989,354.640015,162520000.0,354.640015,341.01600034999996,349.33600160000015,-8.320001250000189,-7.530335533333509,-0.7896657166666801,0,"-1,-1,-1"
1990-05-21,354.640015,359.070007,353.77999900000003,358.0,166280000.0,358.0,342.36350095,351.0830017000002,-8.71950075000018,-8.236834750000185,-0.4826659999999947,0,"-1,-1,-1"
1990-05-22,358.0,360.5,356.089996,358.429993,203350000.0,358.429993,343.76700135,352.7250000000002,-8.957998650000206,-8.665833550000192,-0.2921651000000143,0,"-1,-1,-1"
1990-05-23,358.429993,359.290009,356.98999,359.290009,172330000.0,359.290009,345.13000185,354.36800240000014,-9.238000550000152,-8.971833316666846,-0.26616723333330583,0,"-1,-1,-1"
1990-05-24,359.290009,359.559998,357.869995,358.410004,155140000.0,358.410004,346.40450139999996,355.8270021000002,-9.422500700000228,-9.20616663333353,-0.21633406666669863,0,"-1,-1,-1"
1990-05-25,358.410004,358.410004,354.320007,354.579987,120250000.0,354.579987,347.6780015,356.08500080000016,-8.406999300000166,-9.022500183333515,0.6155008833333486,1,"-1,-1,1"
1990-05-29,354.579987,360.649994,354.549988,360.649994,137410000.0,360.649994,349.1705018,356.67500020000017,-7.504498400000159,-8.444666133333518,0.9401677333333591,0,"-1,1,1"
1990-05-30,360.649994,362.26001,360.0,360.859985,199540000.0,360.859985,350.60100105000004,357.33299880000015,-6.731997750000119,-7.547831816666815,0.8158340666666959,0,"1,1,1"
1990-05-31,360.859985,361.839996,360.230011,361.230011,165690000.0,361.230011,351.93850105,358.0559999000002,-6.117498850000175,-6.7846650000001505,0.6671661499999759,0,"1,1,1"
1990-06-01,361.26001,363.519989,361.209991,363.160004,187860000.0,363.160004,353.3180009,358.92500020000017,-5.606999300000155,-6.152165300000149,0.5451659999999947,0,"1,1,1"
1990-06-04,363.160004,367.850006,362.429993,367.399994,175520000.0,367.399994,354.76849985,360.20099810000016,-5.432498250000151,-5.71899880000016,0.2865005500000093,0,"1,1,1"
1990-06-05,367.399994,368.77999900000003,365.48999,366.640015,199720000.0,366.640015,356.07400065,361.06499960000014,-4.990998950000119,-5.3434988333334745,0.3524998833333557,0,"1,1,1"
1990-06-06,366.640015,366.640015,364.420013,364.959991,164030000.0,364.959991,357.2214997,361.71799940000017,-4.496499700000186,-4.973332300000152,0.4768325999999661,0,"1,1,1"
1990-06-07,365.920013,365.920013,361.600006,363.149994,160360000.0,363.149994,358.23600015,362.10399790000014,-3.867997750000143,-4.4518321333334825,0.5838343833333397,0,"1,1,1"
1990-06-08,363.149994,363.48999,357.679993,358.709991,142600000.0,358.709991,358.98049935,362.13399660000016,-3.1534972500001572,-3.8393315666668286,0.6858343166666714,0,"1,1,1"
1990-06-11,358.709991,361.630005,357.700012,361.630005,119550000.0,361.630005,359.4619996,362.83899840000015,-3.3769988000001376,-3.466164600000146,0.0891658000000084,0,"1,1,1"
1990-06-12,361.630005,367.269989,361.149994,366.25,157100000.0,366.25,360.0369996,363.3989990000002,-3.3619994000001725,-3.2974984833334893,-0.06450091666668323,-1,"1,1,-1"
1990-06-13,366.25,367.089996,364.51001,364.899994,158910000.0,364.899994,360.56799935,363.80299990000015,-3.2350005500001657,-3.3246662500001585,0.08966569999999274,0,"1,-1,1"
1990-06-14,364.899994,364.899994,361.640015,362.899994,135770000.0,362.899994,361.01299905,363.96999820000013,-2.956999150000115,-3.184666366666818,0.22766721666670264,0,"-1,1,1"
1990-06-15,362.890015,363.140015,360.709991,362.910004,205130000.0,362.910004,361.43499920000005,363.94499820000016,-2.509999000000107,-2.9006662333334625,0.3906672333333554,0,"1,1,1"
1990-06-18,362.910004,362.910004,356.880005,356.880005,133470000.0,356.880005,361.5469987,362.89299930000016,-1.3460006000001385,-2.2709995833334538,0.9249989833333152,0,"1,1,1"
1990-06-19,356.880005,358.899994,356.179993,358.47000099999997,134930000.0,358.47000099999997,361.57049875,362.0759979000002,-0.505499150000162,-1.4538329166668025,0.9483337666666405,0,"1,1,1"
1990-06-20,358.47000099999997,359.910004,357.0,359.100006,137420000.0,359.100006,361.6039994,361.48999940000016,0.11399999999986221,-0.5791665833334795,0.6931665833333417,0,"1,1,1"
1990-06-21,359.100006,360.880005,357.630005,360.47000099999997,138570000.0,360.47000099999997,361.662999,361.2220001000002,0.44099889999984043,0.016499916666513553,0.42449898333332686,0,"1,1,1"
1990-06-22,360.519989,363.200012,355.309998,355.429993,172570000.0,355.429993,361.51399845,360.8940003000002,0.6199981499997875,0.3916656833331634,0.22833246666662416,0,"1,1,1"
1990-06-25,355.420013,356.410004,351.910004,352.309998,133100000.0,352.309998,361.40049899999997,359.96199960000024,1.4384993999997278,0.8331654833331186,0.6053339166666092,0,"1,1,1"
1990-06-26,352.320007,356.089996,351.850006,352.059998,141420000.0,352.059998,360.97099919999994,358.5429994000002,2.427999799999725,1.4954991166664133,0.9325006833333116,0,"1,1,1"
1990-06-27,352.059998,355.890015,351.230011,355.140015,146620000.0,355.140015,360.68500069999993,357.56700150000023,3.1179991999997014,2.3281661333330512,0.7898330666666502,0,"1,1,1"
1990-06-28,355.160004,357.630005,355.160004,357.630005,136120000.0,357.630005,360.5050003999999,357.04000260000026,3.464997799999651,3.0036655999996924,0.46133219999995845,0,"1,1,1"
1990-06-29,357.640015,359.089996,357.299988,358.019989,145510000.0,358.019989,360.24799964999994,356.55100110000024,3.696998549999705,3.4266651833330193,0.27033336666668584,0,"1,1,1"
1990-07-02,358.019989,359.579987,357.540009,359.540009,130200000.0,359.540009,359.85500039999994,356.81700150000023,3.0379988999997067,3.3999984166663544,-0.36199951666664765,-1,"1,1,-1"
1990-07-03,359.540009,360.730011,359.440002,360.160004,130050000.0,360.160004,359.53099984999994,356.9860018000002,2.5449980499997196,3.093331833333044,-0.5483337833333244,0,"1,-1,-1"
1990-07-05,360.160004,360.160004,354.859985,355.679993,128320000.0,355.679993,359.06699994999997,356.64400050000023,2.422999449999736,2.6686654666663876,-0.24566601666665155,0,"-1,-1,-1"
1990-07-06,355.690002,359.019989,354.640015,358.420013,111730000.0,358.420013,358.83050089999995,356.4390017000002,2.391499199999771,2.4531655666664087,-0.06166636666663772,0,"-1,-1,-1"
1990-07-09,358.420013,360.049988,358.109985,359.519989,119390000.0,359.519989,358.87100079999993,356.8480013000002,2.0229994999997416,2.2791660499997497,-0.2561665500000081,0,"-1,-1,-1"
1990-07-10,359.519989,359.73999,356.410004,356.48999,147630000.0,356.48999,358.61400004999996,357.26600050000013,1.3479995499998267,1.9208327499997797,-0.572833199999953,0,"-1,-1,-1"
1990-07-11,356.48999,361.230011,356.48999,361.230011,162220000.0,361.230011,358.36300059999996,358.18300180000017,0.17999879999979385,1.1836659499997875,-1.0036671499999936,0,"-1,-1,-1"
1990-07-12,361.230011,365.459991,360.570007,365.440002,213180000.0,365.440002,358.3900009999999,359.21300050000013,-0.8229995000002077,0.23499961666647096,-1.0579991166666787,0,"-1,-1,-1"
1990-07-13,365.450012,369.679993,365.450012,367.309998,215600000.0,367.309998,358.61050119999993,360.18099980000017,-1.570498600000235,-0.7378331000002163,-0.8326655000000187,0,"-1,-1,-1"
1990-07-16,367.309998,369.77999900000003,367.309998,368.950012,149430000.0,368.950012,358.9125015999999,361.2740021000002,-2.361500500000261,-1.584999533333568,-0.7765009666666931,0,"-1,-1,-1"
1990-07-17,368.950012,369.399994,364.98999,367.519989,176790000.0,367.519989,359.4445007999999,362.0720001000002,-2.627499300000295,-2.1864994666669304,-0.4409998333333647,0,"-1,-1,-1"
1990-07-18,367.519989,367.519989,362.950012,364.22000099999997,168760000.0,364.22000099999997,359.7320007999999,362.47799980000025,-2.7459990000003245,-2.578332933333627,-0.1676660666666976,0,"-1,-1,-1"
1990-07-19,364.22000099999997,365.320007,361.290009,365.320007,161990000.0,365.320007,360.04300084999994,363.44200120000016,-3.3990003500002217,-2.924166216666947,-0.4748341333332746,0,"-1,-1,-1"
1990-07-20,365.320007,366.640015,361.579987,361.609985,177810000.0,361.609985,360.10000004999995,363.7609984000002,-3.660998350000227,-3.268665900000258,-0.3923324499999694,0,"-1,-1,-1"
1990-07-23,361.609985,361.609985,350.089996,355.309998,209030000.0,355.309998,360.09400029999995,363.3399993000002,-3.2459990000002676,-3.4353325666669057,0.18933356666663803,1,"-1,-1,1"
1990-07-24,355.309998,356.089996,351.459991,355.790009,181920000.0,355.790009,360.26800085,363.2700012000002,-3.0020003500001735,-3.3029992333335563,0.30099888333338276,0,"-1,1,1"
1990-07-25,355.790009,357.519989,354.799988,357.089996,163530000.0,357.089996,360.51950075,362.8559997000002,-2.336498950000191,-2.861499433333544,0.5250004833333528,0,"1,1,1"
1990-07-26,357.089996,357.47000099999997,353.950012,355.910004,155040000.0,355.910004,360.55800020000004,361.9029999000002,-1.3449997000001872,-2.227833000000184,0.8828332999999966,0,"1,1,1"
1990-07-27,355.899994,355.940002,352.140015,353.440002,149070000.0,353.440002,360.34850005000004,360.5160003000002,-0.16750025000015967,-1.2829996333335127,1.115499383333353,0,"1,1,1"
1990-07-30,353.440002,355.549988,351.149994,355.549988,146470000.0,355.549988,360.225,359.17599790000014,1.049002099999882,-0.1544992833334883,1.2035013833333703,0,"1,1,1"
1990-07-31,355.549988,357.540009,353.910004,356.149994,175380000.0,356.149994,360.05549925,358.03899840000014,2.016500849999886,0.9660008999998695,1.0504999500000167,0,"1,1,1"
1990-08-01,356.149994,357.350006,353.820007,355.519989,178260000.0,355.519989,359.8234985,357.1689972000001,2.654501299999936,1.9066680833332346,0.7478332166667012,0,"1,1,1"
1990-08-02,355.519989,355.519989,349.730011,351.480011,253090000.0,351.480011,359.6134994,355.7849976000001,3.8285017999999127,2.833167983333245,0.9953338166666676,0,"1,1,1"
1990-08-03,351.480011,351.480011,338.200012,344.859985,295880000.0,344.859985,358.935498,354.10999760000016,4.825500399999839,3.7695011666665628,1.0559992333332766,0,"1,1,1"
1990-08-06,344.859985,344.859985,333.269989,334.429993,240400000.0,334.429993,357.6809982,352.02199710000014,5.659001099999841,4.771001099999864,0.8879999999999768,0,"1,1,1"
1990-08-07,334.429993,338.630005,332.22000099999997,334.829987,231580000.0,334.829987,356.59799805,349.92599490000015,6.672003149999853,5.7188348833331775,0.9531682666666752,0,"1,1,1"
1990-08-08,334.829987,339.209991,334.829987,338.350006,190400000.0,338.350006,355.45399779999997,348.0519959000002,7.402001899999789,6.577668716666494,0.8243331833332945,0,"1,1,1"
1990-08-09,338.350006,340.559998,337.559998,339.940002,155810000.0,339.940002,354.1789978,346.45499570000015,7.7240020999998364,7.266002383333159,0.45799971666667716,0,"1,1,1"
1990-08-10,339.899994,339.899994,334.22000099999997,335.519989,145340000.0,335.519989,352.58949735,344.6629944000002,7.926502949999815,7.684168983333147,0.24233396666666795,0,"1,1,1"
1990-08-13,335.390015,338.880005,332.019989,338.839996,122820000.0,338.839996,351.08399655,342.9919952000002,8.092001349999805,7.9141687999998185,0.17783254999998643,0,"1,1,1"
1990-08-14,338.839996,340.959991,337.190002,339.390015,130320000.0,339.390015,349.67749784999995,341.3159973000002,8.361500549999732,8.126668283333117,0.23483226666661494,0,"1,1,1"
1990-08-15,339.390015,341.920013,339.380005,340.059998,136710000.0,340.059998,348.4694977,339.76999820000026,8.699499499999718,8.384333799999752,0.3151656999999659,0,"1,1,1"
1990-08-16,340.059998,340.059998,332.390015,332.390015,138850000.0,332.390015,346.82299809999995,337.86099860000024,8.961999499999706,8.674333183333053,0.28766631666665354,0,"1,1,1"
1990-08-17,332.359985,332.359985,324.630005,327.829987,212560000.0,327.829987,345.13399819999995,336.1579988000002,8.97599939999975,8.879166133333058,0.09683326666669245,0,"1,1,1"
1990-08-20,327.829987,329.899994,327.070007,328.51001,129630000.0,328.51001,343.79399879999994,335.5660005000002,8.22799829999974,8.721999066666399,-0.4940007666666588,-1,"1,1,-1"
1990-08-21,328.51001,328.51001,318.77999900000003,321.859985,194630000.0,321.859985,342.09749759999994,334.2690003000002,7.8284972999997535,8.344164999999748,-0.5156676999999945,0,"1,-1,-1"
1990-08-22,321.859985,324.149994,316.549988,316.549988,175550000.0,316.549988,340.0704972,332.08899850000023,7.981498699999747,8.012664766666413,-0.03116606666666577,0,"-1,-1,-1"
1990-08-23,316.549988,316.549988,306.559998,307.059998,250440000.0,307.059998,337.6279968999999,328.80099810000024,8.826998799999672,8.212331599999724,0.614667199999948,1,"-1,-1,1"
1990-08-24,307.059998,311.649994,306.179993,311.51001,199040000.0,311.51001,335.5314972999999,326.40000020000025,9.131497099999649,8.646664866666356,0.48483223333329306,0,"-1,1,1"
1990-08-27,311.549988,323.109985,311.549988,321.440002,160150000.0,321.440002,333.8259979999999,324.6600008000002,9.165997199999708,9.041497699999676,0.12449950000003263,0,"1,1,1"
1990-08-28,321.440002,322.200012,320.25,321.339996,127660000.0,321.339996,332.0854980999999,322.8549989000002,9.230499199999656,9.175997833333005,0.05450136666665095,0,"1,1,1"
1990-08-29,321.339996,325.829987,320.869995,324.190002,134240000.0,324.190002,330.5189987499999,321.2679993000002,9.25099944999971,9.215831949999691,0.03516750000001956,0,"1,1,1"
1990-08-30,324.190002,324.570007,317.820007,318.709991,120890000.0,318.709991,328.8804977499999,319.89999690000025,8.980500849999657,9.153999833333009,-0.17349898333335112,-1,"1,1,-1"
1990-08-31,318.709991,322.570007,316.589996,322.559998,96480000.0,322.559998,327.7654983999999,319.3729980000002,8.392500399999676,8.874666899999681,-0.48216650000000527,0,"1,-1,-1"
1990-09-04,322.559998,323.089996,319.109985,323.089996,92940000.0,323.089996,327.1984985499999,318.8309966000003,8.367501949999621,8.580167733332985,-0.21266578333336383,0,"-1,-1,-1"
